Date;Price;Open;High;Low;Vol.;Change %
05/11/2023;167.14;164.42;167.88;164.42;372.42K;2.09%
05/10/2023;163.72;164.94;166.06;162.48;360.59K;-1.08%
05/09/2023;165.50;169.12;170.44;165.08;502.09K;-2.47%
05/08/2023;169.70;170.50;171.94;167.42;422.70K;-0.38%
05/05/2023;170.34;161.50;172.44;160.82;1.45M;8.90%
05/04/2023;156.42;158.72;158.72;153.96;528.64K;-0.15%
05/03/2023;156.66;159.56;160.18;156.62;445.17K;-1.61%
05/02/2023;159.22;159.28;161.20;158.60;414.73K;-0.14%
04/28/2023;159.44;158.46;160.18;157.14;430.84K;0.83%
04/27/2023;158.12;159.18;160.40;157.28;381.91K;-0.70%
04/26/2023;159.24;160.00;160.68;156.32;433.31K;-0.54%
04/25/2023;160.10;160.58;160.78;159.10;284.60K;-0.78%
04/24/2023;161.36;163.74;164.92;161.36;334.24K;-1.31%
04/21/2023;163.50;160.52;163.52;160.06;389.12K;1.13%
04/20/2023;161.68;160.92;162.48;159.12;353.02K;-0.35%
04/19/2023;162.24;162.70;163.28;161.28;332.01K;-0.47%
04/18/2023;163.00;162.92;165.42;162.66;354.22K;0.26%
04/17/2023;162.58;165.60;165.96;162.10;396.31K;-1.82%
04/14/2023;165.60;163.28;166.74;162.92;517.59K;1.79%
04/13/2023;162.68;164.80;165.36;161.38;471.78K;-0.47%
04/12/2023;163.44;166.04;166.98;163.44;401.58K;-1.51%
04/11/2023;165.94;164.16;166.76;164.02;444.68K;1.31%
04/06/2023;163.80;163.74;164.92;162.46;489.07K;-0.12%
04/05/2023;164.00;164.30;165.70;162.56;549.01K;0.18%
04/04/2023;163.70;163.40;164.28;161.36;380.83K;0.40%
04/03/2023;163.04;162.96;164.80;161.60;529.15K;0.16%
03/31/2023;162.78;154.34;162.78;154.24;1.12M;5.02%
03/30/2023;155.00;147.36;155.02;147.36;803.08K;5.86%
03/29/2023;146.42;142.70;146.42;142.26;620.04K;3.71%
03/28/2023;141.18;142.82;144.44;140.46;450.63K;0.13%
03/27/2023;141.00;142.96;143.80;140.24;532.52K;-0.09%
03/24/2023;141.12;142.16;143.90;139.92;507.93K;-0.83%
03/23/2023;142.30;140.02;143.14;138.74;476.88K;0.92%
03/22/2023;141.00;141.90;142.26;139.18;868.62K;-1.12%
03/21/2023;142.60;143.00;144.52;141.76;820.79K;0.66%
03/20/2023;141.66;140.30;144.50;137.70;706.79K;0.44%
03/17/2023;141.04;142.68;144.40;140.02;1.32M;-0.63%
03/16/2023;141.94;143.56;145.04;137.54;744.97K;0.55%
03/15/2023;141.16;147.22;147.28;139.00;980.55K;-4.60%
03/14/2023;147.96;146.84;149.84;143.74;620.52K;1.40%
03/13/2023;145.92;149.82;151.22;143.70;759.19K;-2.47%
03/10/2023;149.62;150.92;151.20;146.72;777.86K;-1.48%
03/09/2023;151.86;145.82;153.06;144.60;937.87K;2.96%
03/08/2023;147.50;141.60;149.50;139.38;1.36M;2.12%
03/07/2023;144.44;145.98;147.00;144.12;537.00K;-1.46%
03/06/2023;146.58;146.24;147.70;144.80;465.04K;0.40%
03/03/2023;146.00;143.32;146.88;143.08;550.23K;2.10%
03/02/2023;143.00;139.90;143.66;139.08;551.55K;1.52%
03/01/2023;140.86;144.44;145.92;140.10;668.14K;-0.56%
02/28/2023;141.66;141.56;142.74;139.46;1.92M;2.39%
02/27/2023;138.36;140.20;141.24;138.36;633.00K;1.44%
02/24/2023;136.40;139.54;141.22;135.32;1.19M;-1.98%
02/23/2023;139.16;140.66;142.62;139.16;379.36K;-0.46%
02/22/2023;139.80;136.74;140.80;136.32;516.30K;1.73%
02/21/2023;137.42;140.20;140.32;136.94;658.81K;-2.39%
02/20/2023;140.78;144.18;144.24;140.00;335.60K;-1.91%
