Date;Price;Open;High;Low;Vol.;Change %
06/29/2023;0.7510;0.7580;0.7630;0.7450;18.28M;-0.60%
06/28/2023;0.7555;0.7625;0.7750;0.7450;43.37M;-0.85%
06/27/2023;0.7620;0.7760;0.7845;0.7580;49.74M;-1.80%
06/26/2023;0.7760;0.7980;0.8150;0.7550;111.91M;-3.78%
06/23/2023;0.8065;0.7870;0.8480;0.7745;401.28M;5.15%
06/22/2023;0.7670;0.7410;0.7850;0.7410;198.19M;3.02%
06/21/2023;0.7445;0.7700;0.7700;0.7230;51.24M;-2.87%
06/20/2023;0.7665;0.7550;0.7700;0.7205;70.43M;1.93%
06/19/2023;0.7520;0.7255;0.7595;0.7190;85.44M;4.66%
06/16/2023;0.7185;0.7270;0.7310;0.7170;14.83M;-1.37%
06/15/2023;0.7285;0.7250;0.7360;0.7150;49.60M;0.62%
06/14/2023;0.7240;0.7150;0.7245;0.7095;20.04M;1.54%
06/13/2023;0.7130;0.7090;0.7180;0.7025;16.78M;1.13%
06/09/2023;0.7050;0.6985;0.7140;0.6975;18.28M;1.08%
06/08/2023;0.6975;0.7040;0.7060;0.6905;15.16M;-0.71%
06/07/2023;0.7025;0.7005;0.7095;0.6900;11.66M;0.29%
06/06/2023;0.7005;0.7080;0.7090;0.6800;18.95M;-1.06%
06/05/2023;0.7080;0.7125;0.7185;0.6950;21.58M;-0.14%
06/02/2023;0.7090;0.6950;0.7130;0.6930;41.81M;2.09%
06/01/2023;0.6945;0.6945;0.6995;0.6855;10.31M;0.00%
05/31/2023;0.6945;0.6805;0.6960;0.6640;25.70M;2.43%
05/30/2023;0.6780;0.6885;0.6980;0.6695;23.82M;-1.88%
05/29/2023;0.6910;0.7025;0.7025;0.6810;13.88M;-0.43%
05/26/2023;0.6940;0.7090;0.7135;0.6900;23.05M;-1.35%
05/25/2023;0.7035;0.7145;0.7165;0.7000;14.03M;-0.99%
05/24/2023;0.7105;0.7020;0.7280;0.7020;27.50M;1.21%
05/23/2023;0.7020;0.7120;0.7120;0.6965;5.81M;-0.78%
05/22/2023;0.7075;0.7050;0.7135;0.6960;8.40M;-0.42%
05/19/2023;0.7105;0.7125;0.7195;0.7080;14.81M;-0.28%
05/18/2023;0.7125;0.7060;0.7190;0.7055;22.98M;1.42%
05/17/2023;0.7025;0.7085;0.7115;0.6945;8.06M;-0.78%
05/16/2023;0.7080;0.7155;0.7200;0.7065;7.10M;-1.05%
05/15/2023;0.7155;0.7145;0.7175;0.7090;8.32M;0.56%
05/12/2023;0.7115;0.7165;0.7195;0.7045;7.60M;-1.11%
05/11/2023;0.7195;0.7045;0.7320;0.7005;25.13M;3.15%
05/10/2023;0.6975;0.6830;0.6990;0.6690;12.63M;2.27%
05/08/2023;0.6820;0.6730;0.6900;0.6660;8.26M;1.49%
05/05/2023;0.6720;0.6790;0.6810;0.6700;6.04M;-0.59%
05/04/2023;0.6760;0.6620;0.6900;0.6555;12.69M;0.15%
05/03/2023;0.6750;0.6875;0.6995;0.6600;23.81M;-1.82%
05/02/2023;0.6875;0.7155;0.7230;0.6560;46.39M;-3.91%
04/28/2023;0.7155;0.7275;0.7310;0.7125;16.89M;-0.63%
04/27/2023;0.7200;0.7225;0.7260;0.7180;12.63M;-0.28%
04/26/2023;0.7220;0.7255;0.7310;0.7185;9.72M;0.21%
04/25/2023;0.7205;0.7400;0.7400;0.7180;29.30M;-0.96%
04/24/2023;0.7275;0.7255;0.7390;0.7250;20.83M;0.28%
04/21/2023;0.7255;0.7235;0.7300;0.7170;15.99M;0.28%
04/20/2023;0.7235;0.7310;0.7345;0.7020;32.12M;-1.03%
04/19/2023;0.7310;0.7405;0.7465;0.7220;29.39M;-1.28%
04/18/2023;0.7405;0.7465;0.7520;0.7300;31.21M;-0.13%
04/17/2023;0.7415;0.7350;0.7490;0.7305;21.03M;0.95%
04/14/2023;0.7345;0.7465;0.7465;0.7200;26.92M;-0.68%
04/13/2023;0.7395;0.7720;0.7750;0.7320;87.82M;-2.89%
04/12/2023;0.7615;0.7230;0.7670;0.7115;157.46M;5.40%
04/11/2023;0.7225;0.7510;0.7590;0.6925;76.25M;-3.47%
04/10/2023;0.7485;0.7250;0.7740;0.7250;198.14M;3.53%
04/07/2023;0.7230;0.7190;0.7300;0.7085;21.29M;0.77%
04/06/2023;0.7175;0.7155;0.7275;0.7065;28.29M;0.28%
04/05/2023;0.7155;0.7155;0.7170;0.6905;20.72M;0.00%
04/04/2023;0.7155;0.7200;0.7260;0.7140;17.78M;-0.07%
04/03/2023;0.7160;0.7145;0.7235;0.7110;27.45M;0.56%
03/31/2023;0.7120;0.7165;0.7350;0.7020;38.40M;-0.63%
03/30/2023;0.7165;0.7185;0.7185;0.7115;18.89M;0.70%
03/29/2023;0.7115;0.7195;0.7220;0.7070;20.61M;-0.97%
03/28/2023;0.7185;0.7355;0.7385;0.6895;62.90M;-0.96%
03/27/2023;0.7255;0.7340;0.7400;0.7210;35.44M;-0.75%
03/24/2023;0.7310;0.7250;0.7465;0.7220;93.25M;1.32%
03/23/2023;0.7215;0.7180;0.7215;0.7135;59.93M;0.91%
03/22/2023;0.7150;0.7165;0.7180;0.7135;13.77M;-0.21%
03/21/2023;0.7165;0.7120;0.7185;0.7100;40.88M;0.56%
03/20/2023;0.7125;0.7045;0.7155;0.7045;13.63M;0.78%
03/17/2023;0.7070;0.7025;0.7125;0.7025;11.44M;0.71%
03/16/2023;0.7020;0.7070;0.7090;0.6970;10.14M;0.00%
03/15/2023;0.7020;0.7090;0.7145;0.6960;10.44M;-0.50%
03/14/2023;0.7055;0.7245;0.7250;0.7000;33.74M;-1.60%
03/13/2023;0.7170;0.6960;0.7240;0.6940;71.86M;2.28%
03/10/2023;0.7010;0.7095;0.7095;0.6960;12.14M;-1.27%
03/09/2023;0.7100;0.7010;0.7235;0.6900;94.91M;1.79%
03/07/2023;0.6975;0.7055;0.7055;0.6880;15.91M;-0.64%
03/06/2023;0.7020;0.7025;0.7105;0.6920;13.36M;0.00%
03/03/2023;0.7020;0.6985;0.7045;0.6935;11.11M;0.50%
03/02/2023;0.6985;0.7160;0.7190;0.6700;30.13M;-1.20%
03/01/2023;0.7070;0.7250;0.7250;0.7050;18.97M;0.07%
02/28/2023;0.7065;0.7200;0.7250;0.6920;30.66M;-1.26%
02/27/2023;0.7155;0.7025;0.7195;0.7000;20.40M;1.13%
