Date;Price;Open;High;Low;Vol.;Change %
05/12/2022;75.780;75.600;76.120;74.260;2.88M;-7.88%
05/11/2022;82.260;79.020;82.730;78.600;3.70M;5.18%
05/10/2022;78.210;78.990;79.730;78.100;1.99M;0.76%
05/09/2022;77.620;79.200;79.870;77.620;1.87M;-1.82%
05/06/2022;79.060;78.300;80.030;77.460;1.98M;1.32%
05/05/2022;78.030;81.650;83.000;77.770;1.96M;-1.81%
05/04/2022;79.470;80.270;80.700;79.470;1.63M;-0.64%
05/03/2022;79.980;78.210;79.980;77.870;;3.01%
05/02/2022;77.640;77.740;78.450;74.360;;-1.11%
04/29/2022;78.510;78.580;78.970;77.770;1.34M;0.91%
04/28/2022;77.800;77.500;79.080;76.700;1.19M;1.61%
04/27/2022;76.570;76.280;77.790;75.460;1.79M;0.39%
04/26/2022;76.270;78.560;79.010;76.190;1.79M;-1.55%
04/25/2022;77.470;76.700;78.310;76.500;1.59M;-1.34%
04/22/2022;78.520;78.990;79.890;78.520;1.28M;-1.95%
04/21/2022;80.080;79.390;80.720;78.680;1.27M;1.11%
04/20/2022;79.200;78.540;80.190;78.090;1.10M;1.51%
04/19/2022;78.020;76.460;78.250;75.890;1.48M;2.33%
04/14/2022;76.240;76.360;77.160;75.820;1.42M;-0.01%
04/13/2022;76.250;76.000;76.300;75.040;1.06M;0.21%
04/12/2022;76.090;74.850;76.970;74.280;1.36M;0.13%
04/11/2022;75.990;76.100;76.930;75.110;1.25M;-1.31%
04/08/2022;77.000;77.200;77.730;76.260;1.11M;1.76%
04/07/2022;75.670;76.540;77.920;75.670;1.35M;-0.83%
04/06/2022;76.300;77.880;78.060;74.850;1.65M;-2.40%
04/05/2022;78.180;79.740;80.620;77.790;1.52M;-2.09%
04/04/2022;79.850;79.600;80.170;77.970;1.10M;1.08%
04/01/2022;79.000;78.510;80.130;78.340;1.06M;0.51%
03/31/2022;78.600;81.300;81.710;78.410;1.47M;-2.07%
03/30/2022;80.260;81.700;82.160;80.120;1.49M;-2.87%
03/29/2022;82.630;79.830;83.470;79.180;1.97M;5.61%
03/28/2022;78.240;78.100;79.950;78.040;1.11M;0.45%
03/25/2022;77.890;78.000;78.460;77.200;1.51M;-0.74%
03/24/2022;78.470;78.310;79.010;77.320;1.53M;0.27%
03/23/2022;78.260;80.340;80.800;77.850;1.94M;-1.01%
03/22/2022;79.060;78.350;79.760;77.350;1.73M;2.09%
03/21/2022;77.440;76.240;77.970;75.740;1.69M;2.03%
03/18/2022;75.900;76.200;76.660;74.750;4.74M;-1.00%
03/17/2022;76.670;79.340;79.400;75.510;2.21M;-2.21%
03/16/2022;78.400;77.540;79.280;76.180;3.19M;4.09%
03/15/2022;75.320;73.630;75.780;71.700;2.60M;1.20%
03/14/2022;74.430;74.640;76.370;73.980;2.51M;2.78%
03/11/2022;72.420;72.920;75.460;72.000;2.87M;0.58%
03/10/2022;72.000;76.260;76.740;70.220;4.33M;-5.51%
03/09/2022;76.200;74.010;76.250;72.450;3.56M;7.25%
03/08/2022;71.050;69.300;73.200;68.800;3.48M;0.75%
03/07/2022;70.520;69.660;72.870;67.580;4.06M;-3.53%
03/04/2022;73.100;75.600;76.480;72.490;3.82M;-5.69%
03/03/2022;77.510;80.600;81.010;76.880;2.48M;-3.79%
03/02/2022;80.560;80.330;82.070;79.310;2.64M;-2.34%
03/01/2022;82.490;86.160;87.500;82.070;2.38M;-4.70%
02/28/2022;86.560;85.040;86.560;83.220;2.67M;-1.66%
02/25/2022;88.020;86.380;88.140;84.130;2.68M;3.57%
02/24/2022;84.990;87.250;88.870;84.150;4.26M;-7.24%
02/23/2022;91.620;91.000;93.820;90.950;1.49M;0.76%
02/22/2022;90.930;89.630;92.310;89.440;2.08M;-1.47%
02/21/2022;92.290;96.610;96.930;91.490;1.64M;-3.24%
02/18/2022;95.380;96.360;97.600;94.950;1.55M;-0.61%
02/17/2022;95.970;94.730;97.230;94.570;1.69M;2.04%
02/16/2022;94.050;94.920;96.020;93.340;1.50M;-0.93%
02/15/2022;94.930;92.430;94.990;91.940;1.47M;2.53%
02/14/2022;92.590;92.420;93.110;90.790;2.15M;-2.84%
02/11/2022;95.300;91.590;95.730;90.970;2.75M;2.73%
02/10/2022;92.770;93.110;93.650;92.440;1.21M;-0.60%
02/09/2022;93.330;90.600;93.950;90.200;1.58M;3.80%
02/08/2022;89.910;89.760;91.870;89.420;1.23M;0.06%
02/07/2022;89.860;90.290;90.900;89.810;1.17M;0.22%
02/04/2022;89.660;94.360;94.360;89.060;1.82M;-4.37%
02/03/2022;93.760;93.370;94.670;93.240;1.10M;0.09%
02/02/2022;93.680;94.500;94.820;93.410;890.52K;-0.65%
02/01/2022;94.290;93.210;94.390;93.020;1.03M;1.44%
01/31/2022;92.950;93.380;93.710;92.150;1.31M;0.60%
01/28/2022;92.400;94.000;94.030;90.190;1.83M;-1.70%
01/27/2022;94.000;93.010;95.160;92.910;1.30M;-0.18%
01/26/2022;94.170;92.840;94.910;92.690;1.27M;2.27%
01/25/2022;92.080;92.650;93.200;90.940;1.31M;0.66%
01/24/2022;91.480;95.000;96.400;90.800;2.19M;-4.27%
01/21/2022;95.560;95.200;95.560;93.970;1.59M;-1.31%
01/20/2022;96.830;96.640;98.030;95.800;1.10M;-1.05%
01/19/2022;97.860;98.390;99.350;97.540;1.13M;-1.09%
01/18/2022;98.940;98.370;99.670;97.340;930.78K;-0.08%
01/17/2022;99.020;99.880;100.060;98.550;663.79K;-0.30%
01/14/2022;99.320;98.830;100.420;98.720;1.26M;0.30%
01/13/2022;99.020;97.380;99.300;97.260;1.38M;1.61%
01/12/2022;97.450;98.600;98.930;97.120;954.10K;-0.58%
01/11/2022;98.020;97.990;98.200;96.560;1.24M;0.84%
01/10/2022;97.200;98.490;99.040;96.430;1.90M;1.67%
01/07/2022;95.600;96.000;96.530;95.020;1.19M;-0.64%
01/06/2022;96.220;94.700;97.320;94.610;1.23M;-0.02%
01/05/2022;96.240;94.500;96.390;93.940;1.83M;2.18%
01/04/2022;94.190;91.890;94.240;91.190;1.42M;3.13%
01/03/2022;91.330;88.910;91.750;88.740;983.40K;3.21%
12/30/2021;88.490;89.390;89.500;88.120;598.32K;-0.80%
12/29/2021;89.200;89.890;89.970;88.870;419.82K;-0.83%
12/28/2021;89.950;90.090;90.690;89.750;442.10K;-0.06%
12/27/2021;90.000;88.720;90.110;88.610;396.30K;0.93%
12/23/2021;89.170;88.000;89.460;87.980;823.55K;1.98%
12/22/2021;87.440;87.000;87.440;86.050;624.99K;0.40%
12/21/2021;87.090;86.260;87.140;85.360;888.69K;2.23%
12/20/2021;85.190;84.360;86.230;83.360;1.46M;-1.99%
12/17/2021;86.920;88.830;89.050;86.090;2.74M;-3.03%
12/16/2021;89.640;89.750;90.310;89.270;1.36M;1.55%
12/15/2021;88.270;88.890;89.410;88.230;794.21K;-0.15%
12/14/2021;88.400;89.980;90.040;88.220;1.12M;-1.65%
12/13/2021;89.880;89.800;91.880;89.550;1.09M;0.25%
12/10/2021;89.660;89.530;90.190;88.950;1.42M;-0.62%
12/09/2021;90.220;91.490;91.870;90.000;1.05M;-1.00%
12/08/2021;91.130;90.850;91.210;89.130;1.34M;0.32%
12/07/2021;90.840;89.440;91.020;89.180;1.71M;2.74%
12/06/2021;88.420;88.030;88.800;86.820;1.10M;1.05%
12/03/2021;87.500;89.530;89.610;87.140;1.39M;-1.05%
12/02/2021;88.430;87.470;88.870;87.070;1.33M;-0.24%
12/01/2021;88.640;85.990;88.920;85.580;1.48M;4.31%
11/30/2021;84.980;84.950;85.600;83.380;2.25M;-0.93%
11/29/2021;85.780;86.000;87.980;85.170;1.76M;0.32%
11/26/2021;85.510;87.980;88.070;85.510;2.60M;-6.17%
11/25/2021;91.130;92.850;93.020;90.720;803.23K;-1.47%
11/24/2021;92.490;94.230;94.830;91.810;1.40M;-2.06%
11/23/2021;94.440;94.000;94.760;93.390;1.20M;-0.36%
11/22/2021;94.780;93.320;95.200;93.250;1.21M;1.70%
11/19/2021;93.200;95.000;95.440;92.360;2.01M;-1.06%
11/18/2021;94.200;93.830;94.980;93.180;1.14M;0.62%
11/17/2021;93.620;93.360;93.990;92.440;822.59K;0.44%
11/16/2021;93.210;93.760;94.570;92.750;1.02M;-0.29%
11/15/2021;93.480;92.900;93.720;92.740;862.87K;0.49%
11/12/2021;93.020;92.500;93.140;91.920;960.93K;0.75%
11/11/2021;92.330;91.780;92.520;91.530;993.42K;0.62%
11/10/2021;91.760;90.670;91.820;90.060;847.56K;1.21%
11/09/2021;90.660;91.300;91.570;90.390;903.64K;-0.47%
11/08/2021;91.090;91.730;91.810;90.760;845.00K;-0.83%
11/05/2021;91.850;89.850;92.320;89.650;1.47M;2.07%
11/04/2021;89.990;90.000;91.440;89.220;1.41M;0.03%
11/03/2021;89.960;88.000;90.000;87.330;1.77M;1.49%
11/02/2021;88.640;88.080;88.640;87.690;827.85K;0.41%
11/01/2021;88.280;87.460;88.800;87.400;968.62K;1.19%
10/29/2021;87.240;86.770;87.510;86.130;1.45M;-0.11%
10/28/2021;87.340;87.820;88.100;87.000;865.07K;-1.37%
10/27/2021;88.550;88.150;88.960;87.720;758.43K;0.15%
10/26/2021;88.420;87.900;89.010;87.130;1.19M;1.01%
10/25/2021;87.540;85.580;87.730;85.460;1.49M;2.16%
10/22/2021;85.690;84.320;86.200;84.070;971.98K;1.72%
10/21/2021;84.240;83.500;85.290;83.360;996.67K;-0.51%
10/20/2021;84.670;85.120;86.040;83.260;1.54M;-0.92%
10/19/2021;85.460;86.600;86.660;85.370;1.01M;-1.05%
10/18/2021;86.370;87.460;87.810;85.990;1.02M;-1.36%
10/15/2021;87.560;86.660;87.750;86.400;1.31M;1.39%
10/14/2021;86.360;86.700;87.030;86.120;831.86K;0.63%
10/13/2021;85.820;86.600;87.590;85.660;1.01M;-0.79%
10/12/2021;86.500;86.000;87.010;85.700;1.30M;-0.08%
10/11/2021;86.570;84.350;86.680;84.150;1.60M;2.23%
10/08/2021;84.680;83.780;84.880;83.640;1.21M;1.47%
10/07/2021;83.450;82.820;84.240;82.560;1.42M;2.25%
10/06/2021;81.610;82.810;82.910;80.640;1.71M;-2.51%
10/05/2021;83.710;83.500;83.840;82.690;942.61K;0.35%
10/04/2021;83.420;83.680;84.290;82.930;966.43K;-0.49%
10/01/2021;83.830;81.820;84.470;81.150;2.06M;1.29%
09/30/2021;82.760;84.750;84.900;82.590;1.56M;-2.02%
09/29/2021;84.470;83.500;84.850;83.120;1.60M;2.15%
09/28/2021;82.690;82.990;84.800;82.550;1.93M;0.00%
09/27/2021;82.690;82.320;82.960;82.150;1.30M;1.35%
09/24/2021;81.590;80.820;81.990;80.000;909.76K;0.30%
09/23/2021;81.350;82.150;82.410;80.800;1.33M;-0.14%
09/22/2021;81.460;79.900;81.580;79.520;1.23M;3.22%
09/21/2021;78.920;78.520;79.870;78.480;1.28M;1.32%
09/20/2021;77.890;78.550;78.830;76.550;2.26M;-3.07%
09/17/2021;80.360;82.840;83.040;80.050;3.11M;-2.08%
09/16/2021;82.070;83.470;83.770;82.070;1.37M;-1.23%
09/15/2021;83.090;82.010;83.470;81.930;1.73M;1.14%
09/14/2021;82.150;81.740;83.040;81.550;1.22M;0.64%
09/13/2021;81.630;80.000;81.790;79.890;1.52M;3.13%
09/10/2021;79.150;78.500;79.500;78.120;870.24K;0.65%
09/09/2021;78.640;78.000;79.010;77.770;1.27M;0.04%
09/08/2021;78.610;80.000;80.060;78.290;1.37M;-2.31%
09/07/2021;80.470;79.900;80.980;79.830;1.02M;0.78%
09/06/2021;79.850;79.510;80.340;79.460;588.95K;0.57%
09/03/2021;79.400;79.900;80.300;79.020;1.01M;-0.03%
09/02/2021;79.420;79.690;80.000;79.300;808.92K;-0.06%
09/01/2021;79.470;81.340;81.560;79.150;1.31M;-1.12%
08/31/2021;80.370;79.480;81.180;79.440;2.25M;1.67%
08/30/2021;79.050;78.600;79.240;77.780;1.17M;0.98%
08/27/2021;78.280;78.280;78.490;77.340;743.21K;0.44%
08/26/2021;77.940;77.250;78.220;76.690;1.19M;-0.08%
08/25/2021;78.000;78.350;78.990;77.420;812.76K;-0.54%
08/24/2021;78.420;77.200;78.970;76.930;1.26M;2.11%
08/23/2021;76.800;78.240;78.480;76.570;1.64M;-0.23%
08/20/2021;76.980;77.000;77.090;75.410;1.73M;-0.58%
08/19/2021;77.430;77.350;78.450;77.080;1.74M;-3.03%
08/18/2021;79.850;80.520;80.520;78.940;1.37M;-0.62%
08/17/2021;80.350;81.000;81.200;80.190;1.03M;-1.37%
08/16/2021;81.470;82.180;82.570;81.250;849.24K;-1.95%
08/13/2021;83.090;83.350;83.900;82.810;703.81K;-0.32%
08/12/2021;83.360;82.440;83.400;82.020;971.01K;1.30%
08/11/2021;82.290;81.860;82.480;81.210;763.17K;0.54%
08/10/2021;81.850;81.760;82.160;81.540;646.91K;0.17%
08/09/2021;81.710;82.030;82.070;81.170;824.26K;-0.50%
08/06/2021;82.120;80.910;82.550;80.760;1.01M;1.13%
08/05/2021;81.200;81.350;81.720;80.420;1.49M;-0.36%
08/04/2021;81.490;81.400;82.160;80.800;1.56M;1.20%
08/03/2021;80.520;82.660;82.810;80.260;2.86M;-5.16%
08/02/2021;84.900;84.820;86.000;84.440;1.05M;1.22%
07/30/2021;83.880;84.190;84.700;83.430;1.10M;-1.40%
07/29/2021;85.070;84.030;85.140;83.510;677.62K;1.52%
07/28/2021;83.800;84.140;84.610;83.510;595.39K;-0.10%
07/27/2021;83.880;84.840;84.840;83.340;1.04M;-1.92%
07/26/2021;85.520;85.000;85.590;83.850;839.39K;-0.04%
07/23/2021;85.550;84.180;86.000;84.110;811.60K;2.14%
07/22/2021;83.760;84.780;85.470;83.670;710.64K;-0.45%
07/21/2021;84.140;83.330;85.180;81.940;1.13M;1.37%
07/20/2021;83.000;82.910;83.640;81.910;1.21M;0.68%
07/19/2021;82.440;85.300;85.370;81.800;1.66M;-3.58%
07/16/2021;85.500;87.860;87.980;85.400;1.07M;-2.04%
07/15/2021;87.280;89.190;89.490;86.740;980.30K;-1.39%
07/14/2021;88.510;87.890;89.260;87.560;768.28K;0.37%
07/13/2021;88.180;89.300;89.430;87.640;856.89K;-0.70%
07/12/2021;88.800;87.610;89.150;86.810;1.10M;1.28%
07/09/2021;87.680;85.200;87.680;84.930;1.34M;3.80%
07/08/2021;84.470;86.120;86.120;83.460;1.44M;-2.12%
07/07/2021;86.300;86.000;87.130;84.750;1.30M;0.31%
07/06/2021;86.030;89.350;89.350;85.790;1.51M;-3.77%
07/05/2021;89.400;89.820;90.080;88.960;595.55K;-0.77%
07/02/2021;90.090;90.200;91.150;89.750;812.89K;0.13%
07/01/2021;89.970;89.670;90.360;89.250;1.10M;0.74%
06/30/2021;89.310;91.050;91.400;88.750;1.61M;-2.14%
06/29/2021;91.260;90.880;92.080;90.800;972.40K;0.55%
06/28/2021;90.760;92.060;92.320;90.530;902.09K;-1.77%
06/25/2021;92.400;92.380;92.530;91.540;635.96K;-0.14%
06/24/2021;92.530;92.120;93.030;91.810;983.29K;1.27%
06/23/2021;91.370;92.820;93.340;91.370;873.25K;-1.72%
06/22/2021;92.970;93.610;93.690;92.500;862.18K;-0.17%
06/21/2021;93.130;89.770;93.270;89.370;1.12M;2.40%
06/18/2021;90.950;93.280;93.510;90.580;2.24M;-2.48%
06/17/2021;93.260;92.370;94.200;91.420;1.02M;0.30%
06/16/2021;92.980;94.860;95.250;92.520;1.35M;-1.51%
06/15/2021;94.410;94.860;94.910;94.140;1.25M;-0.40%
06/14/2021;94.790;94.750;95.170;94.190;1.09M;0.05%
06/11/2021;94.740;93.170;94.840;92.710;941.04K;2.04%
06/10/2021;92.850;94.100;94.270;92.840;1.30M;-1.85%
06/09/2021;94.600;95.400;96.390;93.960;1.11M;-0.96%
06/08/2021;95.520;95.870;96.000;94.220;1.28M;-0.39%
06/07/2021;95.890;94.770;95.890;94.170;1.11M;1.58%
06/04/2021;94.400;94.000;95.300;93.680;1.55M;0.56%
06/03/2021;93.870;90.500;94.200;90.370;1.91M;3.95%
06/02/2021;90.300;89.220;90.640;88.830;1.22M;1.45%
06/01/2021;89.010;87.670;89.360;87.670;1.16M;2.66%
05/31/2021;86.700;86.480;87.260;86.320;607.47K;-0.58%
05/28/2021;87.210;87.820;87.960;87.140;970.90K;-0.54%
05/27/2021;87.680;86.340;87.810;85.720;1.63M;1.58%
05/26/2021;86.320;86.220;86.500;85.250;840.23K;0.64%
05/25/2021;85.770;86.000;86.670;85.470;1.22M;0.55%
05/21/2021;85.300;85.600;86.290;84.920;1.44M;0.72%
05/20/2021;84.690;84.400;84.690;83.300;1.31M;1.18%
05/19/2021;83.700;84.200;84.580;82.800;1.18M;-1.61%
05/18/2021;85.070;85.490;86.220;83.980;1.17M;0.45%
05/17/2021;84.690;83.830;85.020;83.830;1.11M;1.21%
05/14/2021;83.680;82.900;83.720;81.700;1.25M;2.24%
05/13/2021;81.850;82.370;82.370;79.760;1.42M;-3.11%
05/12/2021;84.480;84.000;84.750;83.000;1.11M;0.31%
05/11/2021;84.220;84.250;84.690;83.360;1.16M;-1.13%
05/10/2021;85.180;84.420;85.230;83.980;1.02M;1.84%
05/07/2021;83.640;82.980;85.170;82.500;1.39M;0.30%
05/06/2021;83.390;83.110;84.170;82.700;1.11M;0.51%
05/05/2021;82.970;82.050;83.180;81.380;1.63M;1.37%
05/04/2021;81.850;84.390;84.540;81.610;1.56M;-2.71%
05/03/2021;84.130;83.810;84.550;83.580;812.47K;0.88%
04/30/2021;83.400;84.000;84.940;83.360;1.11M;-0.48%
04/29/2021;83.800;85.790;85.830;83.070;1.49M;-2.43%
04/28/2021;85.890;86.550;86.550;85.890;798.45K;-0.37%
04/27/2021;86.210;86.700;86.700;85.350;642.31K;-0.67%
04/26/2021;86.790;86.350;86.790;85.790;948.50K;0.56%
04/23/2021;86.310;85.840;86.870;85.460;997.02K;0.15%
04/22/2021;86.180;85.540;86.580;85.150;1.10M;1.14%
04/21/2021;85.210;86.500;86.560;83.810;1.80M;-1.13%
04/20/2021;86.180;87.530;88.430;85.700;1.71M;-1.73%
04/19/2021;87.700;88.980;89.160;87.660;918.67K;-0.77%
04/16/2021;88.380;87.750;88.860;87.470;2.04M;1.04%
04/15/2021;87.470;87.400;87.900;87.110;937.70K;0.30%
04/14/2021;87.210;88.080;88.100;86.910;1.19M;-1.28%
04/13/2021;88.340;88.970;89.550;88.340;1.03M;-0.69%
04/12/2021;88.950;89.200;89.360;88.390;1.05M;1.08%
04/09/2021;88.000;88.360;88.450;87.690;834.69K;-0.19%
04/08/2021;88.170;89.900;90.060;87.220;1.40M;-1.01%
04/07/2021;89.070;89.610;90.530;88.630;843.54K;-0.59%
04/06/2021;89.600;89.600;90.680;89.450;1.39M;1.05%
04/01/2021;88.670;89.590;90.040;88.210;1.55M;0.23%
03/31/2021;88.470;88.690;89.470;87.660;1.75M;-0.37%
03/30/2021;88.800;86.000;89.370;85.830;1.88M;3.74%
03/29/2021;85.600;84.500;85.710;83.960;1.63M;2.16%
03/26/2021;83.790;84.140;84.500;83.470;1.42M;0.35%
03/25/2021;83.500;81.910;83.580;81.550;1.33M;1.10%
03/24/2021;82.590;81.950;83.230;81.220;2.02M;-1.01%
03/23/2021;83.430;84.220;85.250;83.360;1.75M;-1.49%
03/22/2021;84.690;82.530;85.060;82.270;1.82M;2.67%
03/19/2021;82.490;84.890;85.010;82.320;5.00M;-4.22%
03/18/2021;86.120;87.000;88.780;85.830;3.29M;0.77%
03/17/2021;85.460;81.810;85.530;81.280;3.79M;6.16%
03/16/2021;80.500;78.370;80.990;78.350;2.74M;3.47%
03/15/2021;77.800;77.850;78.920;77.770;1.51M;0.41%
03/12/2021;77.480;77.430;77.590;76.110;1.56M;-1.32%
03/11/2021;78.520;81.500;81.580;78.520;2.34M;-3.47%
03/10/2021;81.340;79.640;81.340;79.510;2.05M;2.20%
03/09/2021;79.590;79.640;80.410;78.450;2.00M;-0.06%
03/08/2021;79.640;76.540;79.850;76.530;2.28M;5.25%
03/05/2021;75.670;76.270;76.790;75.050;1.14M;-0.81%
03/04/2021;76.290;75.860;76.640;75.160;1.54M;0.25%
03/03/2021;76.100;73.000;76.100;73.000;2.75M;4.88%
03/02/2021;72.560;72.060;72.980;72.010;1.37M;0.64%
03/01/2021;72.100;72.100;72.590;71.560;1.13M;0.84%
02/26/2021;71.500;70.480;71.550;70.180;1.50M;0.00%
02/25/2021;71.500;70.750;72.440;70.700;1.60M;1.58%
02/24/2021;70.390;69.150;70.600;68.940;1.39M;1.54%
02/23/2021;69.320;71.090;71.340;68.870;1.86M;-2.74%
02/22/2021;71.270;70.780;71.430;70.200;1.07M;-0.43%
02/19/2021;71.580;71.260;72.000;70.660;1.21M;0.77%
02/18/2021;71.030;71.470;72.220;70.700;1.41M;0.24%
02/17/2021;70.860;70.890;71.380;70.340;1.23M;-0.08%
02/16/2021;70.920;70.960;71.310;70.570;821.72K;0.23%
02/15/2021;70.760;70.650;71.040;70.170;916.02K;0.73%
02/12/2021;70.250;70.390;70.400;69.620;815.83K;-0.47%
02/11/2021;70.580;70.230;71.210;69.800;1.07M;0.83%
02/10/2021;70.000;70.160;71.140;69.410;1.26M;-0.13%
02/09/2021;70.090;69.800;70.090;69.300;1.21M;0.40%
02/08/2021;69.810;70.370;70.980;69.810;1.38M;-0.34%
02/05/2021;70.050;70.920;70.920;69.750;2.00M;-1.02%
02/04/2021;70.770;71.850;72.540;69.760;2.44M;-1.34%
02/03/2021;71.730;72.290;73.050;71.570;2.09M;0.45%
02/02/2021;71.410;70.500;72.080;70.490;1.51M;2.19%
02/01/2021;69.880;70.810;70.950;69.550;1.14M;-0.19%
01/29/2021;70.010;69.400;70.870;69.050;1.92M;-1.27%
01/28/2021;70.910;69.280;71.080;68.360;2.07M;-0.56%
01/27/2021;71.310;71.940;72.030;70.500;2.04M;-1.07%
01/26/2021;72.080;70.160;73.210;69.780;2.03M;2.66%
01/25/2021;70.210;71.800;72.440;69.560;1.58M;-1.46%
01/22/2021;71.250;70.430;72.120;69.570;1.72M;-0.04%
01/21/2021;71.280;71.060;71.810;70.400;1.27M;0.69%
01/20/2021;70.790;69.000;70.790;68.820;1.53M;3.59%
01/19/2021;68.340;69.850;70.000;68.210;1.47M;-1.65%
01/18/2021;69.490;68.610;69.620;68.400;964.71K;0.12%
01/15/2021;69.410;69.090;70.380;68.520;1.95M;-0.53%
01/14/2021;69.780;69.090;70.560;69.030;1.32M;0.95%
01/13/2021;69.120;69.690;69.860;68.850;1.40M;-1.03%
01/12/2021;69.840;69.130;70.240;68.510;1.55M;0.78%
01/11/2021;69.300;69.900;70.380;68.560;1.61M;-1.69%
01/08/2021;70.490;71.960;72.000;69.640;2.13M;-0.75%
01/07/2021;71.020;71.130;71.700;70.010;2.16M;0.04%
01/06/2021;70.990;71.420;72.490;70.490;1.68M;0.18%
01/05/2021;70.860;71.000;72.050;70.350;1.54M;-1.39%
01/04/2021;71.860;73.030;73.520;71.230;1.25M;-0.51%
12/30/2020;72.230;73.000;73.230;72.230;644.92K;-1.27%
12/29/2020;73.160;74.140;74.300;72.680;786.47K;-0.45%
12/28/2020;73.490;75.050;75.470;73.350;799.94K;0.15%
12/23/2020;73.380;72.510;73.660;72.010;981.24K;1.78%
12/22/2020;72.100;72.500;72.910;71.940;739.34K;0.18%
12/21/2020;71.970;72.340;72.420;69.730;1.90M;-2.99%
