Date;Price;Open;High;Low;Vol.;Change %
09/06/2023;48.860;48.880;49.440;48.680;370.40K;-0.31%
09/05/2023;49.010;48.580;49.020;48.130;613.43K;0.66%
09/04/2023;48.690;48.600;49.140;48.580;539.54K;0.39%
09/01/2023;48.500;49.280;49.280;48.200;1.34M;-2.16%
08/31/2023;49.570;49.720;50.020;49.500;688.04K;-0.12%
08/30/2023;49.630;49.650;49.980;49.350;382.39K;0.22%
08/29/2023;49.520;49.080;49.640;49.000;577.12K;1.31%
08/28/2023;48.880;49.000;49.120;48.530;359.52K;0.43%
08/25/2023;48.670;48.550;48.890;48.510;335.82K;-0.02%
08/24/2023;48.680;49.420;49.540;48.580;475.17K;-0.92%
08/23/2023;49.130;49.080;49.420;48.770;389.11K;0.02%
08/22/2023;49.120;49.440;49.460;49.030;437.83K;0.18%
08/21/2023;49.030;48.810;49.520;48.810;451.93K;0.10%
08/18/2023;48.980;49.500;49.530;48.190;1.27M;-1.43%
08/17/2023;49.690;49.790;50.200;49.560;528.64K;-0.46%
08/16/2023;49.920;50.040;50.100;49.780;604.23K;-0.64%
08/15/2023;50.240;50.320;50.540;49.920;1.01M;-0.16%
08/14/2023;50.320;50.600;50.880;50.220;538.26K;-0.71%
08/11/2023;50.680;51.000;51.300;50.580;721.57K;-0.78%
08/10/2023;51.080;50.760;51.460;50.600;580.18K;0.87%
08/09/2023;50.640;50.960;51.580;50.640;850.84K;0.00%
08/08/2023;50.640;51.900;52.200;49.980;1.82M;-2.88%
08/07/2023;52.140;52.300;52.700;51.940;495.12K;-0.42%
08/04/2023;52.360;52.580;52.920;52.200;379.09K;0.11%
08/03/2023;52.300;52.500;52.860;52.000;553.95K;-0.76%
08/02/2023;52.700;52.720;53.000;52.360;614.21K;-1.27%
08/01/2023;53.380;53.940;54.040;52.980;660.40K;-0.74%
07/31/2023;53.780;53.880;54.280;53.780;560.96K;0.07%
07/28/2023;53.740;53.560;53.940;53.100;625.15K;-0.11%
07/27/2023;53.800;53.780;53.860;52.620;761.33K;0.30%
07/26/2023;53.640;54.340;54.440;52.800;885.44K;-1.22%
07/25/2023;54.300;54.500;54.940;54.240;604.15K;-0.29%
07/24/2023;54.460;53.800;54.460;53.660;519.26K;0.85%
07/21/2023;54.000;53.900;54.460;53.700;446.54K;-0.07%
07/20/2023;54.040;53.900;54.440;53.780;499.08K;0.00%
07/19/2023;54.040;53.960;54.120;53.600;619.09K;0.60%
07/18/2023;53.720;53.260;53.960;53.080;448.76K;0.64%
07/17/2023;53.380;53.360;53.540;53.040;449.78K;-0.71%
07/14/2023;53.760;53.540;53.780;53.200;498.49K;0.11%
07/13/2023;53.700;53.640;54.080;53.400;848.92K;0.15%
07/12/2023;53.620;53.000;53.700;52.720;733.41K;1.25%
07/11/2023;52.960;52.780;53.040;52.120;533.61K;1.03%
07/10/2023;52.420;52.540;52.680;52.020;513.77K;-0.34%
07/07/2023;52.600;52.000;52.740;51.480;759.25K;1.27%
07/06/2023;51.940;52.560;52.560;51.620;827.71K;-1.85%
07/05/2023;52.920;52.740;53.160;52.420;652.23K;-0.30%
07/04/2023;53.080;53.400;53.500;52.920;616.23K;-0.49%
07/03/2023;53.340;53.240;54.040;53.240;795.84K;-3.30%
06/30/2023;55.160;55.400;55.560;54.900;919.93K;0.47%
06/29/2023;54.900;55.120;55.500;54.820;754.27K;0.18%
06/28/2023;54.800;53.820;54.980;53.800;1.03M;2.16%
06/27/2023;53.640;54.640;54.900;53.320;1.09M;-1.18%
06/26/2023;54.280;54.360;54.680;53.520;779.31K;0.26%
06/23/2023;54.140;54.720;54.840;53.720;932.12K;-0.99%
06/22/2023;54.680;54.740;55.020;53.660;1.37M;-1.87%
06/21/2023;55.720;56.500;56.920;55.520;773.23K;-1.35%
06/20/2023;56.480;57.480;57.620;56.380;953.06K;-1.98%
06/19/2023;57.620;57.080;57.800;57.080;652.36K;0.45%
06/16/2023;57.360;57.640;57.760;57.200;1.03M;-0.17%
06/15/2023;57.460;58.000;58.020;56.740;708.58K;-0.83%
06/14/2023;57.940;58.000;58.860;57.940;1.05M;0.59%
06/13/2023;57.600;57.500;57.680;57.020;952.28K;1.37%
06/12/2023;56.820;56.780;57.180;56.560;823.54K;0.64%
06/09/2023;56.460;56.000;56.480;55.740;574.03K;1.26%
06/08/2023;55.760;55.280;56.640;55.220;701.39K;0.83%
06/07/2023;55.300;55.320;55.400;54.560;641.23K;0.18%
06/06/2023;55.200;54.980;55.380;54.880;542.91K;0.00%
06/05/2023;55.200;54.380;55.340;54.060;819.18K;1.92%
06/02/2023;54.160;52.860;54.360;52.640;1.13M;3.72%
06/01/2023;52.220;52.260;52.640;51.860;681.53K;0.62%
05/31/2023;51.900;53.820;53.900;51.740;1.97M;-3.92%
05/30/2023;54.020;54.200;54.820;53.940;482.49K;-0.48%
05/29/2023;54.280;54.900;55.000;54.060;302.36K;-0.33%
05/26/2023;54.460;54.140;54.700;53.860;468.85K;1.00%
05/25/2023;53.920;54.600;54.600;53.680;428.64K;-0.59%
05/24/2023;54.240;55.220;55.300;54.000;899.73K;-2.31%
05/23/2023;55.520;54.760;55.900;54.580;1.30M;1.68%
05/22/2023;54.600;53.700;54.740;53.620;773.71K;1.64%
05/19/2023;53.720;53.520;54.420;53.340;1.10M;0.75%
05/18/2023;53.320;51.620;53.360;51.480;991.12K;4.06%
05/17/2023;51.240;51.140;51.560;50.760;546.71K;-0.31%
05/16/2023;51.400;52.020;52.260;51.300;916.42K;-1.65%
05/15/2023;52.260;52.860;53.460;52.100;809.06K;-0.34%
05/12/2023;52.440;52.720;52.840;51.800;906.98K;0.19%
05/11/2023;52.340;51.520;52.680;51.240;1.13M;1.99%
05/10/2023;51.320;51.580;51.840;51.080;469.78K;0.16%
05/09/2023;51.240;51.800;51.960;51.020;570.24K;-0.70%
05/08/2023;51.600;51.200;51.700;50.900;669.12K;1.26%
